,movieId,title,genres,year
4412,m5980,Black Christmas (1974),Horror|Mystery|Thriller,1974
4413,m5981,"Day of the Triffids, The (1962)",Horror|Sci-Fi,1962
4414,m5984,"Story of O, The (Histoire d'O) (1975)",Drama|Romance,1975
4415,m5985,Asoka (Ashoka the Great) (2001),Action|Drama|Romance,2001
4416,m5986,Fat City (1972),Drama,1972
4417,m5989,Catch Me If You Can (2002),Crime|Drama,2002
4418,m5991,Chicago (2002),Comedy|Crime|Drama|Musical,2002
4419,m5992,"Hours, The (2002)",Drama|Romance,2002
4420,m5993,Max (2002),Drama,2002
4421,m5994,Nicholas Nickleby (2002),Drama|Romance,2002
4422,m5995,"Pianist, The (2002)",Drama|War,2002
4423,m6000,"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)",Horror|Thriller,1980
4424,m6001,"King of Comedy, The (1983)",Comedy|Drama,1983
4425,m6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,2002
4426,m6005,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary,2003
4427,m6006,Just Married (2003),Comedy|Romance,2003
4428,m6008,"Son, The (Le fils) (2002)",Drama,2002
4429,m6012,"Guy Thing, A (2003)",Comedy|Romance,2003
4430,m6013,Kangaroo Jack (2003),Action|Comedy,2003
4431,m6014,National Security (2003),Action|Comedy,2003
4432,m6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,2002
4433,m6021,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller,1977
4434,m6022,American Me (1992),Drama,1992
4435,m6025,CB4 - The Movie (1993),Comedy,1993
4436,m6027,Dogfight (1991),Drama|Romance,1991
4437,m6031,Imitation of Life (1959),Drama|Romance,1959
4438,m6032,"Little Romance, A (1979)",Comedy|Romance,1979
4439,m6033,Mystery Date (1991),Comedy,1991
4440,m6035,Pépé le Moko (1937),Crime|Drama|Romance,1937
4441,m6037,Summer Lovers (1982),Comedy|Drama|Romance,1982
4442,m6039,"Woman in Red, The (1984)",Comedy|Romance,1984
4443,m6040,Darkness Falls (2003),Horror|Thriller,2003
4444,m6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary,2002
4445,m6047,Dead Reckoning (1947),Drama|Film-Noir|Mystery,1947
4446,m6051,"Harder They Come, The (1973)",Action|Crime|Drama,1973
4447,m6056,Chaos (2001),Comedy|Crime|Drama,2001
4448,m6057,Biker Boyz (2003),Action|Crime|Drama,2003
4449,m6058,Final Destination 2 (2003),Horror|Thriller,2003
4450,m6059,"Recruit, The (2003)",Action|Thriller,2003
4451,m6060,"Guru, The (2002)",Comedy|Romance,2002
4452,m6062,Lost in La Mancha (2002),Documentary,2002
4453,m6063,May (2002),Drama|Horror,2002
4454,m6064,"Harder They Fall, The (1956)",Drama|Film-Noir,1956
4455,m6073,Victim (1961),Crime|Drama,1961
4456,m6077,Evil Under the Sun (1982),Crime|Drama|Mystery,1982
4457,m6078,Firefox (1982),Action|Sci-Fi|Thriller,1982
4458,m6084,Honkytonk Man (1982),Comedy|Drama,1982
4459,m6091,Labyrinth of Passion (Laberinto de Pasiones) (1982),Comedy,1982
4460,m6092,"Last American Virgin, The (1982)",Comedy|Drama,1982
4461,m6093,"Last Unicorn, The (1982)",Animation|Children|Fantasy,1982
4462,m6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Action,1982
4463,m6096,Making Love (1982),Drama,1982
4464,m6100,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance,1982
4465,m6101,Missing (1982),Drama|Mystery|Thriller,1982
4466,m6103,Monsignor (1982),Drama|War,1982
4467,m6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,1982
4468,m6105,Moonlighting (1982),Drama,1982
4469,m6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War,1982
4470,m6109,One from the Heart (1982),Drama|Romance,1982
4471,m6114,Permanent Vacation (1982),Drama,1982
4472,m6115,Personal Best (1982),Drama,1982
4473,m6116,"Pirate Movie, The (1982)",Adventure|Comedy|Musical,1982
4474,m6121,Querelle (1982),Drama,1982
4475,m6122,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary,1982
4476,m6123,Sunless (Sans Soleil) (1983),Documentary,1983
4477,m6124,Savannah Smiles (1982),Comedy,1982
4478,m6125,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical,1982
4479,m6126,"Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982)",Drama,1982
4480,m6127,Shoot the Moon (1982),Drama,1982
4481,m6132,"New York Ripper, The (Squartatore di New York, Lo) (1982)",Crime|Horror|Mystery|Thriller,1982
4482,m6133,"State of Things, The (Stand der Dinge, Der) (1982)",Drama,1982
4483,m6140,Tenebre (1982),Horror|Mystery|Thriller,1982
4484,m6143,Trail of the Pink Panther (1982),Comedy|Crime,1982
4485,m6148,White Dog (1982),Drama|Horror|Thriller,1982
4486,m6154,Deliver Us from Eva (2003),Comedy|Romance,2003
4487,m6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance,2003
4488,m6156,Shanghai Knights (2003),Action|Adventure|Comedy,2003
4489,m6157,Daredevil (2003),Action|Crime,2003
4490,m6159,All the Real Girls (2003),Drama|Romance,2003
4491,m6162,Gerry (2002),Adventure|Drama,2002
4492,m6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller,2002
4493,m6166,Dennis the Menace (1993),Comedy,1993
4494,m6170,"Black Stallion, The (1979)",Adventure|Children|Drama,1979
4495,m6178,"Patch of Blue, A (1965)",Drama|Romance,1965
4496,m6180,Q & A (1990),Crime|Drama,1990
4497,m6182,"Thrill of It All, The (1963)",Comedy,1963
4498,m6183,Pillow Talk (1959),Comedy|Musical|Romance,1959
4499,m6184,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,1976
4500,m6185,Dark Blue (2003),Action|Crime|Drama|Thriller,2003
4501,m6186,Gods and Generals (2003),Action|Drama|War,2003
4502,m6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller,2003
4503,m6188,Old School (2003),Comedy,2003
4504,m6195,Stone Reader (2002),Documentary,2002
4505,m6197,Spider (2002),Drama|Mystery,2002
4506,m6198,American Heart (1992),Crime|Drama,1992
4507,m6201,Lady Jane (1986),Drama|Romance,1986
4508,m6203,Life Stinks (1991),Comedy,1991
4509,m6204,"Meteor Man, The (1993)",Comedy,1993
4510,m6207,"Slaughter Rule, The (2002)",Drama,2002
4511,m6211,Ten (2002),Drama,2002
4512,m6212,Bringing Down the House (2003),Comedy,2003
4513,m6213,Tears of the Sun (2003),Action|Drama|Thriller,2003
4514,m6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,2002
4515,m6215,Laurel Canyon (2002),Drama,2002
4516,m6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,2001
4517,m6218,Bend It Like Beckham (2002),Comedy|Drama|Romance,2002
4518,m6219,"Hunted, The (2003)",Action|Drama|Thriller,2003
4519,m6223,Spun (2001),Comedy|Crime|Drama,2001
4520,m6225,King of Kings (1961),Drama,1961
4521,m6227,Loving You (1957),Drama|Musical,1957
4522,m6228,"Talk of the Town, The (1942)",Comedy|Romance|Thriller,1942
4523,m6229,Two-Lane Blacktop (1971),Drama,1971
4524,m6230,Bang the Drum Slowly (1973),Drama,1973
4525,m6231,"Benny Goodman Story, The (1955)",Drama|Musical,1955
4526,m6232,Born Free (1966),Adventure|Children|Drama,1966
4527,m6233,Born Yesterday (1993),Comedy|Romance,1993
4528,m6234,Equus (1977),Drama|Mystery,1977
4529,m6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,1990
4530,m6237,"Glenn Miller Story, The (1953)",Drama,1953
4531,m6238,Green Card (1990),Comedy|Drama|Romance,1990
4532,m6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi,1959
4533,m6240,One Good Cop (1991),Action|Crime|Drama,1991
4534,m6242,Ringu (Ring) (1998),Horror|Mystery|Thriller,1998
4535,m6243,Ringu 2 (Ring 2) (1999),Horror|Mystery,1999
4536,m6244,Salaam Bombay! (1988),Drama,1988
4537,m6245,Sweet Charity (1969),Comedy|Drama|Musical|Romance,1969
4538,m6247,Women in Love (1969),Drama|Romance,1969
4539,m6249,Boat Trip (2003),Comedy,2003
4540,m6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,2003
4541,m6252,View from the Top (2003),Comedy|Romance,2003
4542,m6254,"Awful Truth, The (1937)",Comedy|Romance,1937
4543,m6256,"House with Laughing Windows, The (Casa dalle finestre che ridono, La) (1976)",Horror|Mystery|Thriller,1976
4544,m6257,I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967),Drama,1967
4545,m6260,"Robe, The (1953)",Drama,1953
4546,m6261,Wind (1992),Action|Romance,1992
4547,m6263,Basic (2003),Drama|Thriller|War,2003
4548,m6264,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller,2003
4549,m6265,Head of State (2003),Comedy,2003
4550,m6266,What a Girl Wants (2003),Comedy|Drama|Romance,2003
4551,m6268,Raising Victor Vargas (2002),Comedy|Drama|Romance,2002
4552,m6269,Stevie (2002),Documentary,2002
4553,m6271,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance,1973
4554,m6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,1950
4555,m6276,Wake of the Red Witch (1948),Action|Adventure|Drama,1948
4556,m6279,"Good Thief, The (2002)",Crime|Drama,2002
4557,m6281,Phone Booth (2002),Drama|Thriller,2002
4558,m6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,2001
4559,m6284,DysFunktional Family (2003),Comedy|Documentary,2003
4560,m6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama,2002
4561,m6287,Anger Management (2003),Comedy,2003
4562,m6290,House of 1000 Corpses (2003),Horror,2003
4563,m6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,2002
4564,m6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi,2003
4565,m6295,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy,2003
4566,m6296,"Mighty Wind, A (2003)",Comedy|Musical,2003
4567,m6297,Holes (2003),Adventure|Children|Comedy|Mystery,2003
4568,m6298,Malibu's Most Wanted (2003),Comedy|Crime,2003
4569,m6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,2001
4570,m6300,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime,2000
4571,m6301,Straw Dogs (1971),Drama|Thriller,1971
4572,m6302,Beginning of the End (1957),Sci-Fi,1957
4573,m6303,"Andromeda Strain, The (1971)",Mystery|Sci-Fi,1971
4574,m6305,Fahrenheit 451 (1966),Drama|Sci-Fi,1966
4575,m6306,I Am Trying to Break Your Heart (2002),Documentary,2002
4576,m6308,Legal Eagles (1986),Comedy|Crime|Romance,1986
4577,m6314,Undercover Blues (1993),Comedy|Crime,1993
4578,m6315,Wildcats (1986),Comedy,1986
4579,m6316,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical,1978
4580,m6318,"Marrying Man, The (Too Hot to Handle) (1991)",Comedy|Romance,1991
4581,m6322,Confidence (2003),Crime|Thriller,2003
4582,m6323,Identity (2003),Crime|Horror|Mystery|Thriller,2003
4583,m6327,"Decade Under the Influence, A (2003)",Documentary,2003
4584,m6329,Manic (2001),Drama,2001
4585,m6331,Spellbound (2002),Documentary,2002
4586,m6332,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance,2003
4587,m6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,2003
4588,m6335,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller,2002
4589,m6337,Owning Mahowny (2003),Crime|Drama|Thriller,2003
4590,m6338,Daddy Day Care (2003),Children|Comedy,2003
4591,m6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama,2002
4592,m6341,"Shape of Things, The (2003)",Drama,2003
4593,m6342,"Trip, The (2002)",Comedy|Drama|Romance,2002
4594,m6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance,2000
4595,m6345,"Chorus Line, A (1985)",Comedy|Drama|Musical,1985
4596,m6348,Breakin' 2: Electric Boogaloo (1984),Musical,1984
4597,m6349,Breakin' (1984),Drama|Musical,1984
4598,m6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1986
4599,m6355,"Girls, Les (1957)",Musical,1957
4600,m6356,Gunfight at the O.K. Corral (1957),Western,1957
4601,m6357,High Society (1956),Comedy|Musical|Romance,1956
4602,m6358,Kiss Me Kate (1953),Comedy|Musical|Romance,1953
4603,m6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,2003
4604,m6367,Down with Love (2003),Comedy|Romance,2003
4605,m6368,Cinemania (2002),Documentary,2002
4606,m6369,Friends and Family (2001),Comedy,2001
4607,m6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance,2002
4608,m6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,2003
4609,m6375,Gigantic (A Tale of Two Johns) (2002),Documentary,2002
4610,m6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,2003
4611,m6378,"Italian Job, The (2003)",Action|Crime,2003
4612,m6379,Wrong Turn (2003),Horror|Thriller,2003
4613,m6380,Capturing the Friedmans (2003),Documentary,2003
4614,m6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,2003
4615,m6384,Love the Hard Way (2001),Crime|Drama|Romance,2001
4616,m6385,Whale Rider (2002),Drama,2002
4617,m6386,Nevada Smith (1966),Western,1966
4618,m6387,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller,1991
4619,m6390,Silk Stockings (1957),Musical,1957
4620,m6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller,1973
4621,m6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary,2001
4622,m6404,"White Sheik, The (Sceicco bianco, Lo) (1952)",Comedy|Romance,1952
4623,m6405,Treasure Island (1950),Adventure|Children,1950
4624,m6408,Animals are Beautiful People (1974),Comedy|Documentary,1974
4625,m6410,Car Wash (1976),Comedy,1976
4626,m6412,Destry Rides Again (1939),Comedy|Western,1939
4627,m6413,"Electric Horseman, The (1979)",Comedy|Western,1979
4628,m6414,Gay Purr-ee (1962),Animation|Children|Musical,1962
4629,m6415,Intervista (1987),Comedy|Drama,1987
4630,m6416,King Rat (1965),Drama|War,1965
4631,m6419,Mr. & Mrs. Bridge (1990),Drama,1990
4632,m6422,Shenandoah (1965),Drama|War|Western,1965
4633,m6423,Straight Talk (1992),Comedy,1992
4634,m6424,Oscar (1991),Comedy|Crime|Mystery|Romance,1991
4635,m6425,"6th Man, The (Sixth Man, The) (1997)",Comedy,1997
4636,m6426,"Far Country, The (1954)",Western,1954
4637,m6427,"Railway Children, The (1970)",Children|Drama,1970
4638,m6428,Two Mules for Sister Sara (1970),Comedy|War|Western,1970
4639,m6429,Winchester '73 (1950),Western,1950
4640,m6431,Battle Cry (1955),Drama|War,1955
4641,m6432,"Courtship of Eddie's Father, The (1963)",Comedy,1963
4642,m6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,1929
4643,m6436,This Boy's Life (1993),Drama,1993
4644,m6440,Barton Fink (1991),Drama|Thriller,1991
4645,m6442,Belle époque (1992),Comedy|Romance,1992
4646,m6446,"Comancheros, The (1961)",Action|Adventure|Drama|Romance,1961
4647,m6447,Duel at Diablo (1966),War,1966
4648,m6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,1965
4649,m6449,From the Terrace (1960),Drama,1960
4650,m6450,"Heaven Knows, Mr. Allison (1957)",Drama|War,1957
4651,m6452,"Long, Hot Summer, The (1958)",Drama,1958
4652,m6454,Music Box (1989),Drama,1989
4653,m6458,"Blue Max, The (1966)",Adventure|Drama|War,1966
4654,m6460,"Trial, The (Procès, Le) (1962)",Drama,1962
4655,m6461,"Unforgiven, The (1960)",Drama|Western,1960
4656,m6464,Good Burger (1997),Children|Comedy,1997
4657,m6465,Jubilee (1977),Drama,1977
4658,m6466,Mississippi Masala (1991),Drama|Romance,1991
4659,m6467,Quai des Orfèvres (Jenny Lamour) (1947),Crime|Drama,1947
4660,m6468,"Stranger Among Us, A (1992)",Crime|Drama|Romance,1992
4661,m6470,Chisum (1970),Western,1970
4662,m6473,Half Moon Street (1986),Drama|Thriller,1986
4663,m6474,"Truce, The (a.k.a. La Tregua) (1996)",Drama,1996
4664,m6476,Shattered (1991),Mystery|Thriller,1991
4665,m6477,"Song of Bernadette, The (1943)",Drama,1943
4666,m6480,Thoroughly Modern Millie (1967),Comedy|Musical,1967
4667,m6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,2003
4668,m6484,Hollywood Homicide (2003),Action|Crime|Drama,2003
4669,m6493,Alex and Emma (2003),Comedy|Drama|Romance,2003
4670,m6498,Murphy's War (1971),War,1971
4671,m6502,28 Days Later (2002),Action|Horror|Sci-Fi,2002
4672,m6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,2003
4673,m6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller,2001
4674,m6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance,1974
4675,m6513,Made for Each Other (1939),Comedy|Drama|Romance,1939
4676,m6514,Ring of Terror (1962),Horror,1962
4677,m6515,You Only Live Once (1937),Crime|Film-Noir,1937
4678,m6516,Anastasia (1956),Drama,1956
4679,m6518,Flight of the Intruder (1991),Action|War,1991
4680,m6521,"Main Event, The (1979)",Comedy,1979
4681,m6522,Man's Favorite Sport? (1964),Comedy,1964
4682,m6525,Nuts (1987),Drama,1987
4683,m6527,Scaramouche (1952),Adventure|Romance,1952
4684,m6528,Start the Revolution Without Me (1970),Comedy,1970
4685,m6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,1976
4686,m6531,"Hour of the Pig, The (1993)",Crime|Drama|Mystery,1993
4687,m6533,"What's Up, Doc? (1972)",Comedy,1972
4688,m6534,Hulk (2003),Action|Adventure|Sci-Fi,2003
4689,m6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,2003
4690,m6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,2003
4691,m6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,2003
4692,m6538,Swimming Pool (2003),Drama|Mystery|Thriller,2003
4693,m6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,2003
4694,m6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,2003
4695,m6547,Northfork (2003),Drama|Fantasy,2003
4696,m6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,2003
4697,m6550,Johnny English (2003),Action|Comedy|Thriller,2003
4698,m6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,2002
4699,m6559,Little Giants (1994),Children|Comedy,1994
4700,m6561,"Mouse That Roared, The (1959)",Comedy|War,1959
4701,m6562,Spencer's Mountain (1963),Comedy|Drama,1963
4702,m6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,2003
4703,m6565,Seabiscuit (2003),Drama,2003
4704,m6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,2003
4705,m6568,Camp (2003),Comedy|Musical,2003
4706,m6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama,2002
4707,m6579,"One, Two, Three (1961)",Comedy,1961
4708,m6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,1985
4709,m6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,1966
4710,m6585,White Lightning (1973),Action|Crime|Drama,1973
4711,m6586,American Wedding (American Pie 3) (2003),Comedy,2003
4712,m6587,Gigli (2003),Comedy|Crime|Romance,2003
4713,m6591,"Magdalene Sisters, The (2002)",Drama,2002
4714,m6592,"Secret Lives of Dentists, The (2002)",Drama,2002
4715,m6593,Freaky Friday (2003),Children|Comedy|Fantasy,2003
4716,m6595,S.W.A.T. (2003),Action|Thriller,2003
4717,m6596,"Divorce, Le (2003)",Comedy|Drama|Romance,2003
4718,m6598,Step Into Liquid (2002),Documentary,2002
4719,m6599,Accattone (1961),Drama,1961
4720,m6600,...And God Spoke (1993),Comedy,1993
4721,m6602,Brain Damage (1988),Comedy|Horror,1988
4722,m6603,"Double Life, A (1947)",Crime|Drama|Film-Noir,1947
4723,m6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,1964
4724,m6611,Umberto D. (1952),Drama,1952
4725,m6612,Brother's Keeper (1992),Documentary,1992
4726,m6613,"Day of the Dolphin, The (1973)",Drama,1973
4727,m6615,Freddy vs. Jason (2003),Action|Horror|Thriller,2003
4728,m6617,Open Range (2003),Western,2003
4729,m6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,2001
4730,m6620,American Splendor (2003),Comedy|Drama,2003
4731,m6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,2003
4732,m6628,Hot Dog... The Movie (1984),Comedy,1984
4733,m6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,1953
4734,m6630,"Inn of the Sixth Happiness, The (1958)",Adventure|Drama,1958
4735,m6636,"Sure Thing, The (1985)",Comedy|Romance,1985
4736,m6638,Valley Girl (1983),Comedy|Romance,1983
4737,m6639,Wait Until Dark (1967),Drama|Thriller,1967
4738,m6641,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),Drama,2000
4739,m6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,1953
4740,m6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,1986
4741,m6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,1971
4742,m6646,Valley of the Dolls (1967),Drama,1967
4743,m6650,Kind Hearts and Coronets (1949),Comedy|Drama,1949
4744,m6658,10 (1979),Comedy|Romance,1979
4745,m6659,Tremors (1990),Comedy|Horror|Sci-Fi,1990
4746,m6662,"Pink Panther, The (1963)",Comedy|Crime,1963
4747,m6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,1976
4748,m6664,Commando (1985),Action|Adventure,1985
4749,m6665,Dracula (1979),Horror|Romance,1979
4750,m6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,1972
4751,m6669,Ikiru (1952),Drama,1952
4752,m6671,"Angel at My Table, An (1990)",Drama,1990
4753,m6676,Incident at Oglala (1992),Documentary,1992
4754,m6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,1990
4755,m6679,Revolution OS (2001),Documentary,2001
4756,m6683,Fire (1996),Drama,1996
4757,m6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance,1971
4758,m6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,2003
4759,m6690,Don't Tempt Me (Sin noticias de Dios) (2001),Comedy|Fantasy|Mystery,2001
4760,m6695,Jeepers Creepers 2 (2003),Horror|Thriller,2003
4761,m6703,"Order, The (2003)",Horror|Mystery|Thriller,2003
4762,m6706,Taking Sides (2001),Drama,2001
4763,m6707,Cabin Fever (2002),Horror|Thriller,2002
4764,m6708,Matchstick Men (2003),Comedy|Crime|Drama,2003
4765,m6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,2003
4766,m6710,Dummy (2002),Comedy|Drama|Romance,2002
4767,m6711,Lost in Translation (2003),Comedy|Drama|Romance,2003
4768,m6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,2001
4769,m6718,Gotcha! (1985),Comedy,1985
4770,m6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,1991
4771,m6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,1992
4772,m6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,1993
4773,m6724,Paper Moon (1973),Comedy|Crime|Drama,1973
4774,m6725,Sgt. Pepper's Lonely Hearts Club Band (1978),Adventure|Musical,1978
4775,m6728,"Ugly American, The (1963)",Drama,1963
4776,m6730,Convoy (1978),Action|Comedy|Drama,1978
4777,m6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller,1985
4778,m6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,1969
4779,m6735,"Rose, The (1979)",Drama,1979
4780,m6739,At War with the Army (1950),Comedy|Musical|Romance,1950
4781,m6743,Jungle Book (1942),Adventure|Fantasy,1942
4782,m6744,Once Bitten (1985),Comedy|Horror,1985
4783,m6748,"Brood, The (1979)",Horror,1979
4784,m6751,Cold Creek Manor (2003),Drama|Thriller,2003
4785,m6753,Secondhand Lions (2003),Children|Comedy|Drama,2003
4786,m6754,Underworld (2003),Action|Fantasy|Horror,2003
4787,m6755,Bubba Ho-tep (2002),Comedy|Horror,2002
4788,m6757,Demonlover (2002),Crime|Drama|Mystery|Thriller,2002
4789,m6760,In This World (2002),Adventure|Drama,2002
4790,m6762,Yossi & Jagger (2002),Drama|Romance,2002
4791,m6763,Duplex (2003),Comedy|Crime,2003
4792,m6764,"Rundown, The (2003)",Action|Adventure|Comedy,2003
4793,m6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,2003
4794,m6768,Luther (2003),Drama,2003
4795,m6769,Mambo Italiano (2003),Comedy,2003
4796,m6770,My Life Without Me (2003),Drama|Romance,2003
4797,m6771,Dorm Daze (National Lampoon Presents Dorm Daze) (2003),Comedy,2003
4798,m6772,To Be and to Have (Être et avoir) (2002),Documentary,2002
4799,m6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,2003
4800,m6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,1983
4801,m6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,2001
4802,m6777,Judgment at Nuremberg (1961),Drama,1961
4803,m6779,"Same Time, Next Year (1978)",Comedy|Drama|Romance,1978
4804,m6780,"Brief History of Time, A (1991)",Documentary,1991
4805,m6782,Leningrad Cowboys Go America (1989),Comedy|Musical,1989
4806,m6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama,1939
4807,m6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,1954
4808,m6786,Kiss of the Spider Woman (1985),Drama,1985
4809,m6787,All the President's Men (1976),Drama|Thriller,1976
4810,m6788,Angie (1994),Comedy|Drama|Romance,1994
4811,m6790,Avalon (2001),Drama|Fantasy|Sci-Fi,2001
4812,m6791,Babette's Feast (Babettes gæstebud) (1987),Drama,1987
4813,m6793,Beethoven (1992),Children|Comedy|Drama,1992
4814,m6794,Beethoven's 2nd (1993),Children|Comedy,1993
4815,m6796,Boyz N the Hood (1991),Crime|Drama,1991
4816,m6797,Bugsy (1991),Crime|Drama,1991
4817,m6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical,1976
4818,m6800,Cobra (1986),Action|Crime,1986
4819,m6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,1985
4820,m6806,Time and Tide (Seunlau Ngaklau) (2000),Action|Crime|Thriller,2000
4821,m6807,Monty Python's The Meaning of Life (1983),Comedy,1983
4822,m6808,Where Eagles Dare (1968),Action|Adventure|War,1968
